step,suceptible_status,infected_status,recovered_status,vaccinated_status
3103,0,126,810,0
3104,0,126,810,0
3105,0,126,810,0
3106,0,126,810,0
3107,0,126,810,0
3108,0,126,810,0
3109,0,126,810,0
3110,0,126,810,0
3111,0,126,810,0
3112,0,126,810,0
3113,0,126,810,0
3114,0,126,810,0
3115,0,127,809,0
3116,0,128,808,0
3117,0,128,808,0
3118,0,128,808,0
3119,0,128,808,0
3120,0,128,808,0
3121,0,128,808,0
3122,0,129,807,0
3123,0,129,807,0
3124,0,129,807,0
3125,0,129,807,0
3126,0,128,808,0
3127,0,128,808,0
3128,0,128,808,0
3129,0,128,808,0
3130,0,128,808,0
3131,0,128,808,0
3132,0,129,807,0
3133,0,129,807,0
3134,0,129,807,0
3135,0,127,809,0
3136,0,127,809,0
3137,0,127,809,0
3138,0,127,809,0
3139,0,127,809,0
3140,0,127,809,0
3141,0,126,810,0
3142,0,126,810,0
3143,0,126,810,0
3144,0,126,810,0
3145,0,126,810,0
3146,0,126,810,0
3147,0,125,811,0
3148,0,125,811,0
3149,0,124,812,0
3150,0,124,812,0
3151,0,124,812,0
3152,0,124,812,0
3153,0,124,812,0
3154,0,124,812,0
3155,0,124,812,0
3156,0,124,812,0
3157,0,124,812,0
3158,0,124,812,0
3159,0,124,812,0
3160,0,124,812,0
3161,0,124,812,0
3162,0,124,812,0
3163,0,125,811,0
3164,0,125,811,0
3165,0,125,811,0
3166,0,125,811,0
3167,0,125,811,0
3168,0,124,812,0
3169,0,124,812,0
3170,0,123,813,0
3171,0,123,813,0
3172,0,123,813,0
3173,0,123,813,0
3174,0,123,813,0
3175,0,122,814,0
3176,0,122,814,0
3177,0,123,813,0
3178,0,123,813,0
3179,0,123,813,0
3180,0,123,813,0
3181,0,124,812,0
3182,0,125,811,0
3183,0,125,811,0
3184,0,125,811,0
3185,0,125,811,0
3186,0,124,812,0
3187,0,124,812,0
3188,0,124,812,0
3189,0,125,811,0
3190,0,125,811,0
3191,0,125,811,0
3192,0,125,811,0
3193,0,125,811,0
3194,0,125,811,0
3195,0,124,812,0
3196,0,124,812,0
3197,0,124,812,0
3198,0,124,812,0
3199,0,124,812,0
3200,0,124,812,0
3201,0,125,811,0
3202,0,125,811,0
3203,0,124,811,0
3204,0,124,811,0
3205,0,124,811,0
3206,0,124,811,0
3207,0,124,811,0
3208,0,124,811,0
3209,0,124,811,0
3210,0,124,811,0
3211,0,124,811,0
3212,0,124,811,0
3213,0,124,811,0
3214,0,124,811,0
3215,0,125,810,0
3216,0,125,810,0
3217,0,124,811,0
3218,0,124,811,0
3219,0,124,811,0
3220,0,124,811,0
3221,0,123,812,0
3222,0,123,812,0
3223,0,123,812,0
3224,0,123,812,0
3225,0,123,812,0
3226,0,122,813,0
3227,0,122,813,0
3228,0,122,813,0
3229,0,122,813,0
3230,0,121,814,0
3231,0,121,814,0
3232,0,121,814,0
3233,0,121,814,0
3234,0,121,814,0
3235,0,121,814,0
3236,0,121,814,0
3237,0,121,814,0
3238,0,121,814,0
3239,0,121,814,0
3240,0,121,814,0
3241,0,121,814,0
3242,0,120,815,0
3243,0,120,815,0
3244,0,119,815,0
3245,0,119,815,0
3246,0,119,815,0
3247,0,120,814,0
3248,0,120,814,0
3249,0,120,814,0
3250,0,120,814,0
3251,0,120,814,0
3252,0,120,814,0
3253,0,120,814,0
3254,0,120,814,0
3255,0,120,814,0
3256,0,120,814,0
3257,0,120,814,0
3258,0,120,814,0
3259,0,120,814,0
3260,0,120,814,0
3261,0,120,814,0
3262,0,120,814,0
3263,0,120,814,0
3264,0,120,814,0
3265,0,120,814,0
3266,0,120,814,0
3267,0,120,814,0
3268,0,121,813,0
3269,0,121,813,0
3270,0,120,814,0
3271,0,120,814,0
3272,0,119,815,0
3273,0,120,814,0
3274,0,120,814,0
3275,0,121,813,0
3276,0,121,813,0
3277,0,121,813,0
3278,0,120,814,0
3279,0,120,814,0
3280,0,120,814,0
3281,0,119,815,0
3282,0,119,815,0
3283,0,120,814,0
3284,0,120,814,0
3285,0,120,814,0
3286,0,120,814,0
3287,0,120,814,0
3288,0,120,814,0
3289,0,121,813,0
3290,0,120,814,0
3291,0,121,813,0
3292,0,121,813,0
3293,0,121,813,0
3294,0,122,812,0
3295,0,122,812,0
3296,0,122,812,0
3297,0,122,812,0
3298,0,122,812,0
3299,0,122,812,0
3300,0,121,813,0
3301,0,121,813,0
3302,0,120,814,0
3303,0,119,815,0
3304,0,119,815,0
3305,0,119,815,0
3306,0,119,815,0
3307,0,119,815,0
3308,0,119,815,0
3309,0,119,815,0
3310,0,119,815,0
3311,0,118,816,0
3312,0,117,817,0
3313,0,116,818,0
3314,0,116,818,0
3315,0,116,818,0
3316,0,116,818,0
3317,0,114,820,0
3318,0,114,820,0
3319,0,113,821,0
3320,0,113,821,0
3321,0,113,821,0
3322,0,113,821,0
3323,0,113,821,0
3324,0,113,821,0
3325,0,113,821,0
3326,0,113,821,0
3327,0,114,820,0
3328,0,114,820,0
3329,0,114,820,0
3330,0,114,820,0
3331,0,114,820,0
3332,0,114,820,0
3333,0,114,820,0
3334,0,114,820,0
3335,0,114,820,0
3336,0,114,820,0
3337,0,115,819,0
3338,0,115,819,0
3339,0,115,819,0
3340,0,115,819,0
3341,0,115,819,0
3342,0,114,820,0
3343,0,114,820,0
3344,0,114,820,0
3345,0,114,820,0
3346,0,114,820,0
3347,0,114,820,0
3348,0,115,819,0
3349,0,115,819,0
3350,0,115,819,0
3351,0,114,820,0
3352,0,114,820,0
3353,0,114,820,0
3354,0,114,820,0
3355,0,114,820,0
3356,0,114,820,0
3357,0,114,820,0
3358,0,114,820,0
3359,0,114,820,0
3360,0,115,819,0
3361,0,115,819,0
3362,0,113,821,0
3363,0,113,821,0
3364,0,113,821,0
3365,0,112,822,0
3366,0,111,823,0
3367,0,111,823,0
3368,0,111,823,0
3369,0,111,823,0
3370,0,110,824,0
3371,0,110,824,0
3372,0,110,824,0
3373,0,110,824,0
3374,0,110,824,0
3375,0,109,825,0
3376,0,109,825,0
3377,0,109,825,0
3378,0,109,825,0
3379,0,109,825,0
3380,0,109,825,0
3381,0,107,827,0
3382,0,107,827,0
3383,0,107,827,0
3384,0,107,827,0
3385,0,108,826,0
3386,0,109,825,0
3387,0,109,825,0
3388,0,108,826,0
3389,0,108,826,0
3390,0,108,826,0
3391,0,107,827,0
3392,0,107,827,0
3393,0,107,827,0
3394,0,107,827,0
3395,0,107,827,0
3396,0,106,828,0
3397,0,106,828,0
3398,0,106,828,0
3399,0,106,828,0
3400,0,106,828,0
3401,0,106,828,0
3402,0,105,829,0
3403,0,105,829,0
3404,0,105,829,0
3405,0,105,829,0
3406,0,103,831,0
3407,0,103,831,0
3408,0,103,831,0
3409,0,103,831,0
3410,0,103,831,0
3411,0,103,831,0
3412,0,103,831,0
3413,0,103,831,0
3414,0,103,831,0
3415,0,103,831,0
3416,0,103,831,0
3417,0,103,831,0
3418,0,102,832,0
3419,0,102,832,0
3420,0,102,832,0
3421,0,102,832,0
3422,0,101,833,0
3423,0,102,832,0
3424,0,102,832,0
3425,0,100,834,0
3426,0,100,834,0
3427,0,101,833,0
3428,0,101,833,0
3429,0,100,833,0
3430,0,100,833,0
3431,0,100,833,0
3432,0,99,834,0
3433,0,99,834,0
3434,0,98,835,0
3435,0,98,835,0
3436,0,98,835,0
3437,0,98,835,0
3438,0,98,835,0
3439,0,96,837,0
3440,0,96,837,0
3441,0,96,837,0
3442,0,96,837,0
3443,0,97,836,0
3444,0,97,836,0
3445,0,97,836,0
3446,0,97,836,0
3447,0,97,836,0
3448,0,99,834,0
3449,0,99,834,0
3450,0,99,834,0
3451,0,100,833,0
3452,0,100,833,0
3453,0,100,833,0
3454,0,99,834,0
3455,0,98,835,0
3456,0,98,835,0
3457,0,98,835,0
3458,0,97,836,0
3459,0,96,837,0
3460,0,96,837,0
3461,0,96,837,0
3462,0,95,838,0
3463,0,94,839,0
3464,0,93,840,0
3465,0,92,841,0
3466,0,92,841,0
3467,0,92,841,0
3468,0,92,840,0
3469,0,91,841,0
3470,0,91,841,0
3471,0,91,841,0
3472,0,90,842,0
3473,0,90,842,0
3474,0,90,842,0
3475,0,90,842,0
3476,0,88,844,0
3477,0,88,844,0
3478,0,88,844,0
3479,0,88,844,0
3480,0,88,844,0
3481,0,88,844,0
3482,0,87,845,0
3483,0,87,845,0
3484,0,87,845,0
3485,0,86,846,0
3486,0,86,846,0
3487,0,86,846,0
3488,0,86,846,0
3489,0,86,846,0
3490,0,86,846,0
3491,0,86,846,0
3492,0,86,846,0
3493,0,86,846,0
3494,0,86,846,0
3495,0,86,846,0
3496,0,86,846,0
3497,0,86,846,0
3498,0,85,847,0
3499,0,85,847,0
3500,0,85,847,0
3501,0,85,847,0
3502,0,85,847,0
3503,0,85,847,0
3504,0,85,847,0
3505,0,85,847,0
3506,0,85,847,0
3507,0,85,847,0
3508,0,86,846,0
3509,0,86,846,0
3510,0,86,846,0
3511,0,86,846,0
3512,0,85,847,0
3513,0,84,848,0
3514,0,84,848,0
3515,0,84,848,0
3516,0,84,848,0
3517,0,84,848,0
3518,0,84,848,0
3519,0,85,847,0
3520,0,85,847,0
3521,0,85,847,0
3522,0,84,848,0
3523,0,84,848,0
3524,0,84,848,0
3525,0,84,848,0
3526,0,85,847,0
3527,0,85,847,0
3528,0,84,848,0
3529,0,83,849,0
3530,0,83,849,0
3531,0,83,849,0
3532,0,82,850,0
3533,0,82,850,0
3534,0,82,850,0
3535,0,83,849,0
3536,0,83,849,0
3537,0,83,849,0
3538,0,84,848,0
3539,0,84,848,0
3540,0,83,849,0
3541,0,83,849,0
3542,0,83,849,0
3543,0,82,850,0
3544,0,82,850,0
3545,0,82,850,0
3546,0,82,850,0
3547,0,82,850,0
3548,0,82,850,0
3549,0,82,850,0
3550,0,81,851,0
3551,0,81,851,0
3552,0,81,851,0
3553,0,81,851,0
3554,0,81,851,0
3555,0,81,851,0
3556,0,81,851,0
3557,0,81,851,0
3558,0,81,851,0
3559,0,81,851,0
3560,0,81,851,0
3561,0,81,851,0
3562,0,82,850,0
3563,0,82,850,0
3564,0,82,850,0
3565,0,83,849,0
3566,0,82,850,0
3567,0,81,851,0
3568,0,81,851,0
3569,0,81,851,0
3570,0,81,851,0
3571,0,81,851,0
3572,0,80,852,0
3573,0,80,852,0
3574,0,80,852,0
3575,0,80,852,0
3576,0,81,851,0
3577,0,81,851,0
3578,0,81,851,0
3579,0,81,851,0
3580,0,81,851,0
3581,0,81,851,0
3582,0,81,851,0
3583,0,81,851,0
3584,0,82,850,0
3585,0,82,850,0
3586,0,83,849,0
3587,0,83,849,0
3588,0,82,850,0
3589,0,82,850,0
3590,0,81,851,0
3591,0,81,851,0
3592,0,81,851,0
3593,0,81,851,0
3594,0,80,852,0
3595,0,80,852,0
3596,0,80,852,0
3597,0,80,852,0
3598,0,80,852,0
3599,0,80,852,0
3600,0,80,852,0
3601,0,80,852,0
3602,0,80,852,0
3603,0,80,852,0
3604,0,80,852,0
3605,0,80,852,0
3606,0,80,852,0
3607,0,81,851,0
3608,0,81,851,0
3609,0,82,850,0
3610,0,82,850,0
3611,0,82,850,0
3612,0,82,850,0
3613,0,82,850,0
3614,0,82,850,0
3615,0,82,850,0
3616,0,82,850,0
3617,0,82,850,0
3618,0,82,850,0
3619,0,82,850,0
3620,0,82,850,0
3621,0,82,850,0
3622,0,82,850,0
3623,0,82,850,0
3624,0,82,850,0
3625,0,81,851,0
3626,0,81,851,0
3627,0,80,852,0
3628,0,80,852,0
3629,0,80,852,0
3630,0,80,852,0
3631,0,80,852,0
3632,0,79,853,0
3633,0,79,853,0
3634,0,79,853,0
3635,0,79,853,0
3636,0,79,853,0
3637,0,80,852,0
3638,0,80,852,0
3639,0,80,852,0
3640,0,80,852,0
3641,0,80,852,0
3642,0,80,852,0
3643,0,80,852,0
3644,0,81,851,0
3645,0,82,850,0
3646,0,82,850,0
3647,0,82,850,0
3648,0,82,850,0
3649,0,81,851,0
3650,0,81,851,0
3651,0,82,850,0
3652,0,83,849,0
3653,0,83,849,0
3654,0,83,849,0
3655,0,83,849,0
3656,0,83,849,0
3657,0,83,849,0
3658,0,83,849,0
3659,0,83,849,0
3660,0,82,850,0
3661,0,83,849,0
3662,0,82,850,0
3663,0,81,851,0
3664,0,81,851,0
3665,0,81,851,0
3666,0,80,852,0
3667,0,80,852,0
3668,0,80,852,0
3669,0,80,852,0
3670,0,80,852,0
3671,0,80,852,0
3672,0,80,852,0
3673,0,80,852,0
3674,0,80,852,0
3675,0,80,852,0
3676,0,81,851,0
3677,0,81,851,0
3678,0,81,851,0
3679,0,81,851,0
3680,0,81,851,0
3681,0,80,852,0
3682,0,80,852,0
3683,0,80,852,0
3684,0,80,852,0
3685,0,80,852,0
3686,0,79,853,0
3687,0,79,853,0
3688,0,79,853,0
3689,0,78,854,0
3690,0,78,854,0
3691,0,79,853,0
3692,0,79,853,0
3693,0,79,853,0
3694,0,80,852,0
3695,0,81,851,0
3696,0,81,851,0
3697,0,81,851,0
3698,0,81,851,0
3699,0,81,851,0
3700,0,82,850,0
3701,0,82,850,0
3702,0,82,850,0
3703,0,81,851,0
3704,0,80,852,0
3705,0,80,852,0
3706,0,80,852,0
3707,0,80,852,0
3708,0,80,852,0
3709,0,80,852,0
3710,0,80,852,0
3711,0,80,852,0
3712,0,80,852,0
3713,0,80,852,0
3714,0,80,852,0
3715,0,80,852,0
3716,0,80,852,0
3717,0,80,852,0
3718,0,80,852,0
3719,0,80,852,0
3720,0,78,854,0
3721,0,78,854,0
3722,0,78,854,0
3723,0,78,854,0
3724,0,77,855,0
3725,0,78,854,0
3726,0,78,854,0
3727,0,78,854,0
3728,0,78,854,0
3729,0,78,854,0
3730,0,78,854,0
3731,0,79,853,0
3732,0,79,853,0
3733,0,79,853,0
3734,0,79,853,0
3735,0,79,853,0
3736,0,80,852,0
3737,0,80,852,0
3738,0,80,852,0
3739,0,80,852,0
3740,0,80,852,0
3741,0,79,853,0
3742,0,80,852,0
3743,0,80,852,0
3744,0,80,852,0
3745,0,80,852,0
3746,0,80,852,0
3747,0,80,852,0
3748,0,80,852,0
3749,0,79,853,0
3750,0,79,853,0
3751,0,78,854,0
3752,0,78,854,0
3753,0,78,854,0
3754,0,78,854,0
3755,0,78,854,0
3756,0,78,854,0
3757,0,78,854,0
3758,0,78,854,0
3759,0,78,854,0
3760,0,79,853,0
3761,0,79,853,0
3762,0,78,854,0
3763,0,78,854,0
3764,0,78,854,0
3765,0,77,854,0
3766,0,78,853,0
3767,0,78,853,0
3768,0,78,853,0
3769,0,78,853,0
3770,0,78,853,0
3771,0,78,853,0
3772,0,78,853,0
3773,0,78,853,0
3774,0,78,853,0
3775,0,78,853,0
3776,0,77,854,0
3777,0,76,855,0
3778,0,76,855,0
3779,0,76,855,0
3780,0,76,855,0
3781,0,76,855,0
3782,0,77,854,0
3783,0,77,854,0
3784,0,76,855,0
3785,0,76,855,0
3786,0,76,855,0
3787,0,76,855,0
3788,0,75,856,0
3789,0,74,857,0
3790,0,74,857,0
3791,0,74,857,0
3792,0,74,857,0
3793,0,75,856,0
3794,0,75,856,0
3795,0,75,856,0
3796,0,75,856,0
3797,0,75,856,0
3798,0,75,856,0
3799,0,75,856,0
3800,0,75,856,0
3801,0,75,856,0
3802,0,75,856,0
3803,0,76,855,0
3804,0,76,855,0
3805,0,77,854,0
3806,0,77,854,0
3807,0,77,854,0
3808,0,77,854,0
3809,0,76,855,0
3810,0,76,855,0
3811,0,76,855,0
3812,0,75,856,0
3813,0,75,856,0
3814,0,75,856,0
3815,0,74,857,0
3816,0,74,857,0
3817,0,74,857,0
3818,0,74,857,0
3819,0,74,857,0
3820,0,75,856,0
3821,0,76,855,0
3822,0,76,855,0
3823,0,76,855,0
3824,0,76,855,0
3825,0,76,855,0
3826,0,76,855,0
3827,0,77,854,0
3828,0,77,854,0
3829,0,77,854,0
3830,0,77,854,0
3831,0,79,852,0
3832,0,79,852,0
3833,0,79,852,0
3834,0,79,852,0
3835,0,78,853,0
3836,0,77,854,0
3837,0,78,853,0
3838,0,78,853,0
3839,0,78,853,0
3840,0,78,853,0
3841,0,78,853,0
3842,0,77,854,0
3843,0,77,854,0
3844,0,77,854,0
3845,0,77,854,0
3846,0,77,854,0
3847,0,77,854,0
3848,0,77,854,0
3849,0,77,854,0
3850,0,77,854,0
3851,0,77,854,0
3852,0,76,855,0
3853,0,76,855,0
3854,0,76,855,0
3855,0,77,854,0
3856,0,77,854,0
3857,0,77,854,0
3858,0,77,854,0
3859,0,77,854,0
3860,0,77,854,0
3861,0,78,853,0
3862,0,78,853,0
3863,0,79,852,0
3864,0,79,852,0
3865,0,79,852,0
3866,0,79,852,0
3867,0,79,852,0
3868,0,79,852,0
3869,0,79,852,0
3870,0,79,852,0
3871,0,79,852,0
3872,0,79,852,0
3873,0,79,852,0
3874,0,79,852,0
3875,0,79,852,0
3876,0,78,853,0
3877,0,78,853,0
3878,0,78,853,0
3879,0,78,853,0
3880,0,78,853,0
3881,0,78,853,0
3882,0,78,853,0
3883,0,77,854,0
3884,0,77,854,0
3885,0,77,854,0
3886,0,77,854,0
3887,0,77,854,0
3888,0,77,854,0
3889,0,78,853,0
3890,0,79,852,0
3891,0,79,852,0
3892,0,79,852,0
3893,0,79,852,0
3894,0,79,852,0
3895,0,79,852,0
3896,0,79,852,0
3897,0,78,853,0
3898,0,78,853,0
3899,0,79,852,0
3900,0,79,852,0
3901,0,78,853,0
3902,0,77,853,0
3903,0,77,853,0
3904,0,77,853,0
3905,0,77,853,0
3906,0,77,853,0
3907,0,77,853,0
3908,0,77,853,0
3909,0,77,853,0
3910,0,77,853,0
3911,0,77,853,0
3912,0,77,853,0
3913,0,77,853,0
3914,0,78,852,0
3915,0,78,852,0
3916,0,78,852,0
3917,0,78,852,0
3918,0,78,852,0
3919,0,78,852,0
3920,0,78,852,0
3921,0,77,853,0
3922,0,77,853,0
3923,0,77,853,0
3924,0,77,853,0
3925,0,77,853,0
3926,0,77,853,0
3927,0,77,853,0
3928,0,78,852,0
3929,0,78,852,0
3930,0,78,852,0
3931,0,78,852,0
3932,0,78,852,0
3933,0,78,852,0
3934,0,78,852,0
3935,0,77,853,0
3936,0,77,853,0
3937,0,77,853,0
3938,0,77,853,0
3939,0,77,853,0
3940,0,77,853,0
3941,0,77,853,0
3942,0,77,853,0
3943,0,77,853,0
3944,0,77,853,0
3945,0,78,852,0
3946,0,78,852,0
3947,0,78,852,0
3948,0,78,852,0
3949,0,78,852,0
3950,0,78,852,0
3951,0,78,852,0
3952,0,78,852,0
3953,0,78,852,0
3954,0,78,852,0
3955,0,78,852,0
3956,0,78,852,0
3957,0,78,852,0
3958,0,78,852,0
3959,0,78,852,0
3960,0,78,852,0
3961,0,78,852,0
3962,0,78,852,0
3963,0,78,852,0
3964,0,78,852,0
3965,0,78,852,0
3966,0,78,852,0
3967,0,77,853,0
3968,0,77,853,0
3969,0,77,853,0
3970,0,77,853,0
3971,0,77,853,0
3972,0,77,853,0
3973,0,77,853,0
3974,0,77,853,0
3975,0,77,853,0
3976,0,77,853,0
3977,0,77,853,0
3978,0,77,853,0
3979,0,77,853,0
3980,0,77,853,0
3981,0,78,852,0
3982,0,78,852,0
3983,0,79,851,0
3984,0,79,851,0
3985,0,79,851,0
3986,0,79,851,0
3987,0,79,851,0
3988,0,78,852,0
3989,0,78,852,0
3990,0,78,852,0
3991,0,78,852,0
3992,0,78,852,0
3993,0,77,853,0
3994,0,77,853,0
3995,0,76,854,0
3996,0,77,853,0
3997,0,77,853,0
3998,0,76,854,0
3999,0,76,854,0
4000,0,76,854,0
4001,0,76,854,0
4002,0,76,854,0
4003,0,75,855,0
4004,0,75,855,0
4005,0,75,855,0
4006,0,75,855,0
4007,0,75,855,0
4008,0,75,855,0
4009,0,74,856,0
4010,0,74,856,0
4011,0,73,857,0
4012,0,73,857,0
4013,0,73,857,0
4014,0,72,858,0
4015,0,72,858,0
4016,0,72,858,0
4017,0,72,858,0
4018,0,72,858,0
4019,0,72,858,0
4020,0,72,858,0
4021,0,72,858,0
4022,0,72,858,0
4023,0,72,858,0
4024,0,72,858,0
4025,0,72,858,0
4026,0,73,857,0
4027,0,73,857,0
4028,0,73,857,0
4029,0,73,857,0
4030,0,73,857,0
4031,0,73,857,0
4032,0,73,857,0
4033,0,74,856,0
4034,0,74,856,0
4035,0,73,857,0
4036,0,73,857,0
4037,0,73,857,0
4038,0,73,857,0
4039,0,73,857,0
4040,0,73,857,0
4041,0,73,857,0
4042,0,75,855,0
4043,0,75,855,0
4044,0,75,855,0
4045,0,74,856,0
4046,0,74,856,0
4047,0,73,857,0
4048,0,74,856,0
4049,0,74,856,0
4050,0,74,856,0
4051,0,74,856,0
4052,0,74,856,0
4053,0,74,856,0
4054,0,75,855,0
4055,0,75,855,0
4056,0,75,855,0
4057,0,74,856,0
4058,0,74,856,0
4059,0,74,856,0
4060,0,74,856,0
4061,0,74,856,0
4062,0,74,856,0
4063,0,74,856,0
4064,0,74,856,0
4065,0,74,856,0
4066,0,74,856,0
4067,0,74,856,0
4068,0,73,857,0
4069,0,73,857,0
4070,0,73,857,0
4071,0,74,856,0
4072,0,74,856,0
4073,0,74,856,0
4074,0,74,856,0
4075,0,74,856,0
4076,0,74,856,0
4077,0,74,856,0
4078,0,74,856,0
4079,0,74,856,0
4080,0,73,857,0
4081,0,74,856,0
4082,0,74,856,0
4083,0,74,856,0
4084,0,74,856,0
4085,0,74,856,0
4086,0,74,856,0
4087,0,74,856,0
4088,0,74,856,0
4089,0,74,856,0
4090,0,74,856,0
4091,0,74,856,0
4092,0,74,856,0
4093,0,74,856,0
4094,0,74,856,0
4095,0,74,856,0
4096,0,74,856,0
4097,0,74,856,0
4098,0,74,856,0
4099,0,74,856,0
4100,0,74,856,0
4101,0,74,856,0
4102,0,74,856,0
4103,0,74,856,0
4104,0,74,856,0
4105,0,73,857,0
4106,0,72,858,0
4107,0,72,858,0
4108,0,72,858,0
4109,0,72,858,0
4110,0,72,858,0
4111,0,72,858,0
4112,0,72,858,0
4113,0,72,858,0
4114,0,72,858,0
4115,0,72,858,0
4116,0,72,858,0
4117,0,72,858,0
4118,0,72,858,0
4119,0,72,858,0
4120,0,72,858,0
4121,0,73,857,0
4122,0,73,857,0
4123,0,73,857,0
4124,0,73,857,0
4125,0,73,857,0
4126,0,73,857,0
4127,0,73,857,0
4128,0,73,857,0
4129,0,73,857,0
4130,0,73,857,0
4131,0,73,857,0
4132,0,73,857,0
4133,0,73,857,0
4134,0,73,857,0
4135,0,73,857,0
4136,0,73,857,0
4137,0,73,857,0
4138,0,73,857,0
4139,0,73,857,0
4140,0,73,857,0
4141,0,73,857,0
4142,0,74,856,0
4143,0,73,857,0
4144,0,73,857,0
4145,0,73,857,0
4146,0,73,857,0
4147,0,72,858,0
4148,0,72,858,0
4149,0,72,858,0
4150,0,73,857,0
4151,0,73,857,0
4152,0,74,856,0
4153,0,74,856,0
4154,0,74,856,0
4155,0,74,856,0
4156,0,74,856,0
4157,0,74,856,0
4158,0,74,856,0
4159,0,74,856,0
4160,0,74,856,0
4161,0,74,856,0
4162,0,74,856,0
4163,0,73,857,0
4164,0,73,857,0
4165,0,73,857,0
4166,0,73,857,0
4167,0,73,857,0
4168,0,71,859,0
4169,0,71,859,0
4170,0,71,859,0
4171,0,70,860,0
4172,0,70,860,0
4173,0,70,860,0
4174,0,70,860,0
4175,0,71,859,0
4176,0,71,859,0
4177,0,71,859,0
4178,0,72,858,0
4179,0,72,858,0
4180,0,72,858,0
4181,0,72,858,0
4182,0,72,858,0
4183,0,72,858,0
4184,0,73,857,0
4185,0,73,857,0
4186,0,73,857,0
4187,0,73,857,0
4188,0,72,858,0
4189,0,72,858,0
4190,0,72,858,0
4191,0,72,858,0
4192,0,72,858,0
4193,0,71,859,0
4194,0,71,859,0
4195,0,71,859,0
4196,0,71,859,0
4197,0,71,859,0
4198,0,71,859,0
4199,0,71,859,0
4200,0,71,859,0
4201,0,72,858,0
4202,0,72,858,0
4203,0,72,858,0
4204,0,72,858,0
4205,0,72,858,0
4206,0,72,858,0
4207,0,72,858,0
4208,0,72,858,0
4209,0,72,858,0
4210,0,72,858,0
4211,0,72,858,0
4212,0,72,858,0
4213,0,72,858,0
4214,0,72,858,0
4215,0,73,857,0
4216,0,73,857,0
4217,0,73,857,0
4218,0,73,857,0
4219,0,73,857,0
4220,0,73,857,0
4221,0,73,857,0
4222,0,73,857,0
4223,0,73,857,0
4224,0,73,857,0
4225,0,73,857,0
4226,0,73,857,0
4227,0,73,857,0
4228,0,72,858,0
4229,0,73,857,0
4230,0,73,857,0
4231,0,73,857,0
4232,0,73,857,0
4233,0,73,857,0
4234,0,73,857,0
4235,0,73,857,0
4236,0,73,857,0
4237,0,73,857,0
4238,0,74,856,0
4239,0,73,857,0
4240,0,73,857,0
4241,0,73,857,0
4242,0,73,857,0
4243,0,73,857,0
4244,0,73,857,0
4245,0,73,857,0
4246,0,72,857,0
4247,0,72,857,0
4248,0,72,857,0
4249,0,72,857,0
4250,0,72,857,0
4251,0,72,857,0
4252,0,72,857,0
4253,0,72,857,0
4254,0,72,857,0
4255,0,71,858,0
4256,0,71,858,0
4257,0,71,858,0
4258,0,70,859,0
4259,0,70,859,0
4260,0,70,859,0
4261,0,70,859,0
4262,0,70,859,0
4263,0,70,859,0
4264,0,70,859,0
4265,0,70,859,0
4266,0,70,859,0
4267,0,70,859,0
4268,0,70,859,0
4269,0,70,859,0
4270,0,70,859,0
4271,0,70,859,0
4272,0,70,859,0
4273,0,71,858,0
4274,0,71,858,0
4275,0,72,857,0
4276,0,72,857,0
4277,0,72,857,0
4278,0,72,857,0
4279,0,73,856,0
4280,0,73,856,0
4281,0,73,856,0
4282,0,72,857,0
4283,0,72,857,0
4284,0,72,857,0
4285,0,71,858,0
4286,0,71,858,0
4287,0,71,858,0
4288,0,71,858,0
4289,0,71,858,0
4290,0,71,858,0
4291,0,71,858,0
4292,0,71,858,0
4293,0,71,858,0
4294,0,71,858,0
4295,0,71,858,0
4296,0,70,859,0
4297,0,70,859,0
4298,0,70,859,0
4299,0,70,859,0
4300,0,71,858,0
4301,0,71,858,0
4302,0,71,858,0
4303,0,71,858,0
4304,0,70,859,0
4305,0,70,859,0
4306,0,69,860,0
4307,0,69,860,0
4308,0,69,860,0
4309,0,69,860,0
4310,0,69,860,0
4311,0,69,860,0
4312,0,69,860,0
4313,0,69,860,0
4314,0,69,860,0
4315,0,69,860,0
4316,0,69,860,0
4317,0,69,860,0
4318,0,69,860,0
4319,0,69,860,0
4320,0,69,860,0
4321,0,69,860,0
4322,0,69,860,0
4323,0,69,860,0
4324,0,69,860,0
4325,0,70,859,0
4326,0,70,859,0
4327,0,69,860,0
4328,0,69,860,0
4329,0,68,861,0
4330,0,68,861,0
4331,0,68,861,0
4332,0,68,861,0
4333,0,68,861,0
4334,0,68,861,0
4335,0,69,860,0
4336,0,69,860,0
4337,0,69,860,0
4338,0,68,860,0
4339,0,68,860,0
4340,0,68,860,0
4341,0,68,860,0
4342,0,68,860,0
4343,0,69,859,0
4344,0,69,859,0
4345,0,69,859,0
4346,0,70,858,0
4347,0,70,858,0
4348,0,70,858,0
4349,0,70,858,0
4350,0,70,858,0
4351,0,70,858,0
4352,0,70,858,0
4353,0,70,858,0
4354,0,70,858,0
4355,0,70,858,0
4356,0,71,857,0
4357,0,70,858,0
4358,0,71,857,0
4359,0,71,857,0
4360,0,72,856,0
4361,0,72,856,0
4362,0,72,856,0
4363,0,73,855,0
4364,0,72,856,0
4365,0,71,857,0
4366,0,71,857,0
4367,0,71,857,0
4368,0,72,856,0
4369,0,72,856,0
4370,0,72,856,0
4371,0,71,857,0
4372,0,70,857,0
